run_id	rule_version	objective	input_context_json	candidate_pool_json	candidate	rank	role	individual_score	professional_coherence_contribution	ontology_contribution	context_contribution	answer_contribution	source_contribution	community_contribution	direct_evidence_coverage	unsupported_outlier_penalty	redundancy_penalty	final_score	uncertainty_reason	override_applied	abstained
floral_citrus_tea	round4a-objective-m-deterministic-v1	M(S|x)	{"C0":"filter","C1":3,"answers":[{"questionId":"Q1","descriptorIds":["jasmine"],"answerVersion":"round4a-q-v1"},{"questionId":"Q2","descriptorIds":["lemon"],"answerVersion":"round4a-q-v1"},{"questionId":"Q3","descriptorIds":["green-tea"],"answerVersion":"round4a-q-v1"},{"questionId":"Q4","descriptorIds":["honey"],"answerVersion":"round4a-q-v1"}],"professionalEdges":[{"left":"jasmine","right":"lemon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"},{"left":"lemon","right":"green-tea","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"}]}	[{"candidate":"green-tea","individual_score":6},{"candidate":"jasmine","individual_score":6},{"candidate":"lemon","individual_score":6},{"candidate":"honey","individual_score":5.3},{"candidate":"orange","individual_score":2.6500000000000004},{"candidate":"orange-blossom","individual_score":2.6500000000000004},{"candidate":"red-berries","individual_score":2.6500000000000004},{"candidate":"rose","individual_score":2.6500000000000004},{"candidate":"blueberry","individual_score":1.55},{"candidate":"brown-sugar","individual_score":0.8500000000000001},{"candidate":"caramel","individual_score":0.8500000000000001},{"candidate":"cedar","individual_score":0.8500000000000001},{"candidate":"dried-fruit","individual_score":0.8500000000000001},{"candidate":"earthy","individual_score":0.8500000000000001},{"candidate":"almond","individual_score":0.2},{"candidate":"bellflower","individual_score":0.2},{"candidate":"cheese","individual_score":0.2},{"candidate":"cinnamon","individual_score":0.2},{"candidate":"dark-chocolate","individual_score":0.2},{"candidate":"fermented","individual_score":0.2}]	green-tea	1	PRIMARY	6	0	0	1.8	4	0.2	0	1	0	0	6.67	Direct answer support; candidate is not a calibrated probability.	false	false
floral_citrus_tea	round4a-objective-m-deterministic-v1	M(S|x)	{"C0":"filter","C1":3,"answers":[{"questionId":"Q1","descriptorIds":["jasmine"],"answerVersion":"round4a-q-v1"},{"questionId":"Q2","descriptorIds":["lemon"],"answerVersion":"round4a-q-v1"},{"questionId":"Q3","descriptorIds":["green-tea"],"answerVersion":"round4a-q-v1"},{"questionId":"Q4","descriptorIds":["honey"],"answerVersion":"round4a-q-v1"}],"professionalEdges":[{"left":"jasmine","right":"lemon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"},{"left":"lemon","right":"green-tea","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"}]}	[{"candidate":"green-tea","individual_score":6},{"candidate":"jasmine","individual_score":6},{"candidate":"lemon","individual_score":6},{"candidate":"honey","individual_score":5.3},{"candidate":"orange","individual_score":2.6500000000000004},{"candidate":"orange-blossom","individual_score":2.6500000000000004},{"candidate":"red-berries","individual_score":2.6500000000000004},{"candidate":"rose","individual_score":2.6500000000000004},{"candidate":"blueberry","individual_score":1.55},{"candidate":"brown-sugar","individual_score":0.8500000000000001},{"candidate":"caramel","individual_score":0.8500000000000001},{"candidate":"cedar","individual_score":0.8500000000000001},{"candidate":"dried-fruit","individual_score":0.8500000000000001},{"candidate":"earthy","individual_score":0.8500000000000001},{"candidate":"almond","individual_score":0.2},{"candidate":"bellflower","individual_score":0.2},{"candidate":"cheese","individual_score":0.2},{"candidate":"cinnamon","individual_score":0.2},{"candidate":"dark-chocolate","individual_score":0.2},{"candidate":"fermented","individual_score":0.2}]	lemon	2	PRIMARY	6	0.7272727272727273	0.7	1.8	4	0.2	0	1	0	0	8.032727272727273	Direct answer support; candidate is not a calibrated probability.	false	false
floral_citrus_tea	round4a-objective-m-deterministic-v1	M(S|x)	{"C0":"filter","C1":3,"answers":[{"questionId":"Q1","descriptorIds":["jasmine"],"answerVersion":"round4a-q-v1"},{"questionId":"Q2","descriptorIds":["lemon"],"answerVersion":"round4a-q-v1"},{"questionId":"Q3","descriptorIds":["green-tea"],"answerVersion":"round4a-q-v1"},{"questionId":"Q4","descriptorIds":["honey"],"answerVersion":"round4a-q-v1"}],"professionalEdges":[{"left":"jasmine","right":"lemon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"},{"left":"lemon","right":"green-tea","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"}]}	[{"candidate":"green-tea","individual_score":6},{"candidate":"jasmine","individual_score":6},{"candidate":"lemon","individual_score":6},{"candidate":"honey","individual_score":5.3},{"candidate":"orange","individual_score":2.6500000000000004},{"candidate":"orange-blossom","individual_score":2.6500000000000004},{"candidate":"red-berries","individual_score":2.6500000000000004},{"candidate":"rose","individual_score":2.6500000000000004},{"candidate":"blueberry","individual_score":1.55},{"candidate":"brown-sugar","individual_score":0.8500000000000001},{"candidate":"caramel","individual_score":0.8500000000000001},{"candidate":"cedar","individual_score":0.8500000000000001},{"candidate":"dried-fruit","individual_score":0.8500000000000001},{"candidate":"earthy","individual_score":0.8500000000000001},{"candidate":"almond","individual_score":0.2},{"candidate":"bellflower","individual_score":0.2},{"candidate":"cheese","individual_score":0.2},{"candidate":"cinnamon","individual_score":0.2},{"candidate":"dark-chocolate","individual_score":0.2},{"candidate":"fermented","individual_score":0.2}]	jasmine	3	PRIMARY	6	0.7272727272727273	0.7	1.8	4	0.2	0	1	0	0	8.032727272727273	Direct answer support; candidate is not a calibrated probability.	false	false
floral_citrus_tea	round4a-objective-m-deterministic-v1	M(S|x)	{"C0":"filter","C1":3,"answers":[{"questionId":"Q1","descriptorIds":["jasmine"],"answerVersion":"round4a-q-v1"},{"questionId":"Q2","descriptorIds":["lemon"],"answerVersion":"round4a-q-v1"},{"questionId":"Q3","descriptorIds":["green-tea"],"answerVersion":"round4a-q-v1"},{"questionId":"Q4","descriptorIds":["honey"],"answerVersion":"round4a-q-v1"}],"professionalEdges":[{"left":"jasmine","right":"lemon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"},{"left":"lemon","right":"green-tea","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"}]}	[{"candidate":"green-tea","individual_score":6},{"candidate":"jasmine","individual_score":6},{"candidate":"lemon","individual_score":6},{"candidate":"honey","individual_score":5.3},{"candidate":"orange","individual_score":2.6500000000000004},{"candidate":"orange-blossom","individual_score":2.6500000000000004},{"candidate":"red-berries","individual_score":2.6500000000000004},{"candidate":"rose","individual_score":2.6500000000000004},{"candidate":"blueberry","individual_score":1.55},{"candidate":"brown-sugar","individual_score":0.8500000000000001},{"candidate":"caramel","individual_score":0.8500000000000001},{"candidate":"cedar","individual_score":0.8500000000000001},{"candidate":"dried-fruit","individual_score":0.8500000000000001},{"candidate":"earthy","individual_score":0.8500000000000001},{"candidate":"almond","individual_score":0.2},{"candidate":"bellflower","individual_score":0.2},{"candidate":"cheese","individual_score":0.2},{"candidate":"cinnamon","individual_score":0.2},{"candidate":"dark-chocolate","individual_score":0.2},{"candidate":"fermented","individual_score":0.2}]	honey	4	PRIMARY	5.3	0	0	1.1	4	0.2	0	1	0	0	5.865	Direct answer support; candidate is not a calibrated probability.	false	false
floral_citrus_tea	round4a-objective-m-deterministic-v1	M(S|x)	{"C0":"filter","C1":3,"answers":[{"questionId":"Q1","descriptorIds":["jasmine"],"answerVersion":"round4a-q-v1"},{"questionId":"Q2","descriptorIds":["lemon"],"answerVersion":"round4a-q-v1"},{"questionId":"Q3","descriptorIds":["green-tea"],"answerVersion":"round4a-q-v1"},{"questionId":"Q4","descriptorIds":["honey"],"answerVersion":"round4a-q-v1"}],"professionalEdges":[{"left":"jasmine","right":"lemon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"},{"left":"lemon","right":"green-tea","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"}]}	[{"candidate":"green-tea","individual_score":6},{"candidate":"jasmine","individual_score":6},{"candidate":"lemon","individual_score":6},{"candidate":"honey","individual_score":5.3},{"candidate":"orange","individual_score":2.6500000000000004},{"candidate":"orange-blossom","individual_score":2.6500000000000004},{"candidate":"red-berries","individual_score":2.6500000000000004},{"candidate":"rose","individual_score":2.6500000000000004},{"candidate":"blueberry","individual_score":1.55},{"candidate":"brown-sugar","individual_score":0.8500000000000001},{"candidate":"caramel","individual_score":0.8500000000000001},{"candidate":"cedar","individual_score":0.8500000000000001},{"candidate":"dried-fruit","individual_score":0.8500000000000001},{"candidate":"earthy","individual_score":0.8500000000000001},{"candidate":"almond","individual_score":0.2},{"candidate":"bellflower","individual_score":0.2},{"candidate":"cheese","individual_score":0.2},{"candidate":"cinnamon","individual_score":0.2},{"candidate":"dark-chocolate","individual_score":0.2},{"candidate":"fermented","individual_score":0.2}]	orange	5	PRIMARY	2.6500000000000004	0	1.4	1.8	0.65	0.2	0	1	0	0	4.300000000000001	Direct answer support; candidate is not a calibrated probability.	false	false
floral_citrus_tea	round4a-objective-m-deterministic-v1	M(S|x)	{"C0":"filter","C1":3,"answers":[{"questionId":"Q1","descriptorIds":["jasmine"],"answerVersion":"round4a-q-v1"},{"questionId":"Q2","descriptorIds":["lemon"],"answerVersion":"round4a-q-v1"},{"questionId":"Q3","descriptorIds":["green-tea"],"answerVersion":"round4a-q-v1"},{"questionId":"Q4","descriptorIds":["honey"],"answerVersion":"round4a-q-v1"}],"professionalEdges":[{"left":"jasmine","right":"lemon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"},{"left":"lemon","right":"green-tea","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"}]}	[{"candidate":"green-tea","individual_score":6},{"candidate":"jasmine","individual_score":6},{"candidate":"lemon","individual_score":6},{"candidate":"honey","individual_score":5.3},{"candidate":"orange","individual_score":2.6500000000000004},{"candidate":"orange-blossom","individual_score":2.6500000000000004},{"candidate":"red-berries","individual_score":2.6500000000000004},{"candidate":"rose","individual_score":2.6500000000000004},{"candidate":"blueberry","individual_score":1.55},{"candidate":"brown-sugar","individual_score":0.8500000000000001},{"candidate":"caramel","individual_score":0.8500000000000001},{"candidate":"cedar","individual_score":0.8500000000000001},{"candidate":"dried-fruit","individual_score":0.8500000000000001},{"candidate":"earthy","individual_score":0.8500000000000001},{"candidate":"almond","individual_score":0.2},{"candidate":"bellflower","individual_score":0.2},{"candidate":"cheese","individual_score":0.2},{"candidate":"cinnamon","individual_score":0.2},{"candidate":"dark-chocolate","individual_score":0.2},{"candidate":"fermented","individual_score":0.2}]	orange-blossom	6	SECONDARY	2.6500000000000004	0	0.7	1.8	0.65	0.2	0	1	0	0	3.81	Direct answer support; candidate is not a calibrated probability.	false	false
floral_citrus_tea	round4a-objective-m-deterministic-v1	M(S|x)	{"C0":"filter","C1":3,"answers":[{"questionId":"Q1","descriptorIds":["jasmine"],"answerVersion":"round4a-q-v1"},{"questionId":"Q2","descriptorIds":["lemon"],"answerVersion":"round4a-q-v1"},{"questionId":"Q3","descriptorIds":["green-tea"],"answerVersion":"round4a-q-v1"},{"questionId":"Q4","descriptorIds":["honey"],"answerVersion":"round4a-q-v1"}],"professionalEdges":[{"left":"jasmine","right":"lemon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"},{"left":"lemon","right":"green-tea","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"}]}	[{"candidate":"green-tea","individual_score":6},{"candidate":"jasmine","individual_score":6},{"candidate":"lemon","individual_score":6},{"candidate":"honey","individual_score":5.3},{"candidate":"orange","individual_score":2.6500000000000004},{"candidate":"orange-blossom","individual_score":2.6500000000000004},{"candidate":"red-berries","individual_score":2.6500000000000004},{"candidate":"rose","individual_score":2.6500000000000004},{"candidate":"blueberry","individual_score":1.55},{"candidate":"brown-sugar","individual_score":0.8500000000000001},{"candidate":"caramel","individual_score":0.8500000000000001},{"candidate":"cedar","individual_score":0.8500000000000001},{"candidate":"dried-fruit","individual_score":0.8500000000000001},{"candidate":"earthy","individual_score":0.8500000000000001},{"candidate":"almond","individual_score":0.2},{"candidate":"bellflower","individual_score":0.2},{"candidate":"cheese","individual_score":0.2},{"candidate":"cinnamon","individual_score":0.2},{"candidate":"dark-chocolate","individual_score":0.2},{"candidate":"fermented","individual_score":0.2}]	red-berries	7	SECONDARY	2.6500000000000004	0	0	1.8	0.65	0.2	0	1	0	0	3.3200000000000003	Direct answer support; candidate is not a calibrated probability.	false	false
floral_citrus_tea	round4a-objective-m-deterministic-v1	M(S|x)	{"C0":"filter","C1":3,"answers":[{"questionId":"Q1","descriptorIds":["jasmine"],"answerVersion":"round4a-q-v1"},{"questionId":"Q2","descriptorIds":["lemon"],"answerVersion":"round4a-q-v1"},{"questionId":"Q3","descriptorIds":["green-tea"],"answerVersion":"round4a-q-v1"},{"questionId":"Q4","descriptorIds":["honey"],"answerVersion":"round4a-q-v1"}],"professionalEdges":[{"left":"jasmine","right":"lemon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"},{"left":"lemon","right":"green-tea","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"}]}	[{"candidate":"green-tea","individual_score":6},{"candidate":"jasmine","individual_score":6},{"candidate":"lemon","individual_score":6},{"candidate":"honey","individual_score":5.3},{"candidate":"orange","individual_score":2.6500000000000004},{"candidate":"orange-blossom","individual_score":2.6500000000000004},{"candidate":"red-berries","individual_score":2.6500000000000004},{"candidate":"rose","individual_score":2.6500000000000004},{"candidate":"blueberry","individual_score":1.55},{"candidate":"brown-sugar","individual_score":0.8500000000000001},{"candidate":"caramel","individual_score":0.8500000000000001},{"candidate":"cedar","individual_score":0.8500000000000001},{"candidate":"dried-fruit","individual_score":0.8500000000000001},{"candidate":"earthy","individual_score":0.8500000000000001},{"candidate":"almond","individual_score":0.2},{"candidate":"bellflower","individual_score":0.2},{"candidate":"cheese","individual_score":0.2},{"candidate":"cinnamon","individual_score":0.2},{"candidate":"dark-chocolate","individual_score":0.2},{"candidate":"fermented","individual_score":0.2}]	rose	8	SECONDARY	2.6500000000000004	0	0	1.8	0.65	0.2	0	1	0	0	3.3200000000000003	Direct answer support; candidate is not a calibrated probability.	false	false
fruit_chocolate_spice	round4a-objective-m-deterministic-v1	M(S|x)	{"C0":"espresso","C1":5,"answers":[{"questionId":"Q1","descriptorIds":["red-berries"],"answerVersion":"round4a-q-v1"},{"questionId":"Q2","descriptorIds":["dark-chocolate"],"answerVersion":"round4a-q-v1"},{"questionId":"Q3","descriptorIds":["cinnamon"],"answerVersion":"round4a-q-v1"},{"questionId":"Q4","descriptorIds":["caramel"],"answerVersion":"round4a-q-v1"}],"professionalEdges":[{"left":"red-berries","right":"cinnamon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"},{"left":"dark-chocolate","right":"cinnamon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"}]}	[{"candidate":"caramel","individual_score":6},{"candidate":"cinnamon","individual_score":6},{"candidate":"dark-chocolate","individual_score":6},{"candidate":"red-berries","individual_score":5.3},{"candidate":"almond","individual_score":2.6500000000000004},{"candidate":"brown-sugar","individual_score":2.6500000000000004},{"candidate":"hazelnut","individual_score":2.6500000000000004},{"candidate":"smoky","individual_score":2.6500000000000004},{"candidate":"tobacco","individual_score":1.55},{"candidate":"blueberry","individual_score":0.8500000000000001},{"candidate":"dried-fruit","individual_score":0.8500000000000001},{"candidate":"honey","individual_score":0.8500000000000001},{"candidate":"lemon","individual_score":0.8500000000000001},{"candidate":"orange","individual_score":0.8500000000000001},{"candidate":"bellflower","individual_score":0.2},{"candidate":"cedar","individual_score":0.2},{"candidate":"cheese","individual_score":0.2},{"candidate":"earthy","individual_score":0.2},{"candidate":"fermented","individual_score":0.2},{"candidate":"green-tea","individual_score":0.2}]	caramel	1	PRIMARY	6	0	0	1.8	4	0.2	0	1	0	0	6.67	Direct answer support; candidate is not a calibrated probability.	false	false
fruit_chocolate_spice	round4a-objective-m-deterministic-v1	M(S|x)	{"C0":"espresso","C1":5,"answers":[{"questionId":"Q1","descriptorIds":["red-berries"],"answerVersion":"round4a-q-v1"},{"questionId":"Q2","descriptorIds":["dark-chocolate"],"answerVersion":"round4a-q-v1"},{"questionId":"Q3","descriptorIds":["cinnamon"],"answerVersion":"round4a-q-v1"},{"questionId":"Q4","descriptorIds":["caramel"],"answerVersion":"round4a-q-v1"}],"professionalEdges":[{"left":"red-berries","right":"cinnamon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"},{"left":"dark-chocolate","right":"cinnamon","layer":"G_professional","edgeType":"PROFESSIONAL_COASSERTION_EDGE","weight":1,"effectiveRecordCount":8,"sourceFamilyCount":2,"yearCount":3,"evidenceTier":"P2","rightsRegime":"REFERENCE_ONLY","reviewState":"GOVERNED_REFERENCE_FIXTURE"}]}	[{"candidate":"caramel","individual_score":6},{"candidate":"cinnamon","individual_score":6},{"candidate":"dark-chocolate","individual_score":6},{"candidate":"red-berries","individual_score":5.3},{"candidate":"almond","individual_score":2.6500000000000004},{"candidate":"brown-sugar","individual_score":2.6500000000000004},{"candidate":"hazelnut","individual_score":2.6500000000000004},{"candidate":"smoky","individual_score":2.6500000000000004},{"candidate":"tobacco","individual_score":1.55},{"candidate":"blueberry","individual_score":0.8500000000000001},{"candidate":"dried-fruit","individual_score":0.8500000000000001},{"candidate":"honey","individual_score":0.8500000000000001},{"candidate":"lemon","individual_score":0.8500000000000001},{"candidate":"orange","individual_score":0.8500000000000001},{"candidate":"bellflower","individual_score":0.2},{"candidate":"cedar","individual_score":0.2},{"candidate":"cheese","individual_score":0.2},{"candidate":"earthy","individual_score":0.2},{"candidate":"fermented","individual_score":0.2},{"candidate":"green-tea","individual_score":0.2}]	cinnamon	2	PRIMARY	6	0	0	1.8	4	0.2	0	1	0	0	6.67	Direct answer support; candidate is not a calibrated probability.	false	false
